"Zip.Code","Incidence","Year"
92629,34.4,2017
92630,40.4,2017
92646,45.7,2017
92647,57.3,2017
92648,34.1,2017
92649,38.9,2017
92653,25.9,2017
92656,29.8,2017
92660,26.9,2017
92663,47,2017
92672,33.7,2017
92673,13.5,2017
92675,18.2,2017
92677,24.7,2017
92679,26.4,2017
92683,55.6,2017
92688,17.7,2017
92691,28,2017
92692,23.9,2017
92694,21.4,2017
92701,73.6,2017
92703,87.9,2017
92704,70.9,2017
92705,46.1,2017
92706,59.3,2017
92707,88.8,2017
92708,35.8,2017
92780,74.2,2017
92782,43.4,2017
92801,77,2017
92802,75.5,2017
92804,64.8,2017
92805,80.8,2017
92806,69.6,2017
92807,44.9,2017
92808,43.1,2017
92821,46.9,2017
92831,71,2017
92832,52.2,2017
92833,75.5,2017
92835,62,2017
92840,68.8,2017
92841,45.3,2017
92843,74.8,2017
92844,80,2017
92845,36.1,2017
92860,40,2017
92865,81.9,2017
92866,57.9,2017
92867,57.2,2017
92868,87.6,2017
92869,67.3,2017
92870,42.4,2017
92879,69.4,2017
92880,36.2,2017
92881,29.3,2017
92882,48.8,2017
92883,24.4,2017
92886,31.2,2017
93001,73.1,2017
93003,57,2017
93004,24.2,2017
93010,39.8,2017
93012,32.3,2017
93015,46.6,2017
93021,51.9,2017
93030,86.1,2017
93033,60.4,2017
93035,35.3,2017
93036,60.5,2017
93041,86.6,2017
93060,52.9,2017
93063,56.6,2017
93065,58.3,2017
93101,77,2017
93103,55.4,2017
93111,39,2017
93117,37.4,2017
93202,228.1,2017
93203,64.2,2017
93204,98.2,2017
93210,112.6,2017
93212,114,2017
93215,85.9,2017
93219,64.3,2017
93221,65.4,2017
93223,62.5,2017
93230,132.1,2017
93234,56.1,2017
93239,219.5,2017
93241,74.4,2017
93245,97.6,2017
93247,73.2,2017
93250,80.7,2017
93256,65.5,2017
93257,86.1,2017
93263,58.5,2017
93267,78.9,2017
93268,53.3,2017
93270,62.5,2017
93274,80.4,2017
93277,66.1,2017
93280,71.9,2017
93286,54,2017
93291,52.5,2017
93292,39.4,2017
93301,229,2017
93304,130,2017
93305,120.7,2017
93306,87.8,2017
93307,93.7,2017
93308,92.8,2017
93309,108.6,2017
93311,60.6,2017
93312,43.8,2017
93313,74.1,2017
93314,28.9,2017
93401,35.3,2017
93402,62.8,2017
93420,39.9,2017
93422,40.1,2017
93433,80.9,2017
93434,110.8,2017
93436,56.6,2017
93444,43.1,2017
93445,99.6,2017
93446,58.4,2017
93451,104.6,2017
93454,93,2017
93455,53,2017
93458,69.5,2017
93501,141.9,2017
93505,117.1,2017
93510,107.5,2017
93514,93.8,2017
93534,163.8,2017
93535,192.5,2017
93536,90.1,2017
93543,146.3,2017
93550,140.6,2017
93551,66,2017
93552,98.2,2017
93555,82.4,2017
93560,104.8,2017
93561,54.1,2017
93591,128.1,2017
93609,180.9,2017
93610,144.9,2017
93611,72.3,2017
93612,142.2,2017
93614,69.2,2017
93615,73.2,2017
93616,207.4,2017
93618,100.2,2017
93619,49.4,2017
93620,227.4,2017
93622,175.5,2017
93625,153.1,2017
93630,102.9,2017
93631,124.1,2017
93635,132.1,2017
93636,84.1,2017
93637,135,2017
93638,145.1,2017
93640,162.8,2017
93644,142.2,2017
93646,86.9,2017
93647,70.9,2017
93648,229.5,2017
93650,344.1,2017
93654,98.3,2017
93656,196.6,2017
93657,141.3,2017
93660,84.6,2017
93662,198.3,2017
93701,254.9,2017
93702,197.3,2017
93703,208.3,2017
93704,164.1,2017
93705,218.4,2017
93706,189.1,2017
93710,169.3,2017
93711,142.1,2017
93720,83.7,2017
93721,132.9,2017
93722,186,2017
93723,116.9,2017
93725,179,2017
93726,244.8,2017
93727,134.1,2017
93728,204.1,2017
93730,51.8,2017
93901,60.7,2017
93905,83,2017
93906,77.8,2017
93907,61.7,2017
93925,336.2,2017
93926,65.1,2017
93927,74,2017
93930,50.4,2017
93933,85,2017
93940,53.3,2017
93955,77.4,2017
93960,55.4,2017
94002,27.1,2017
94010,31.6,2017
94014,74.7,2017
94015,63.4,2017
94019,38,2017
94025,40.8,2017
94030,49.4,2017
94043,38.5,2017
94044,47.4,2017
94061,47.5,2017
94063,73.1,2017
94066,57.9,2017
94070,30.1,2017
94080,64.2,2017
94085,23.8,2017
94086,29.3,2017
94087,17.5,2017
94089,26.8,2017
94102,131.6,2017
94103,92.1,2017
94107,74.9,2017
94109,90.2,2017
94110,103.5,2017
94112,93.6,2017
94114,73.4,2017
94115,82.5,2017
94116,51.9,2017
94117,73.5,2017
94118,41.9,2017
94121,59.4,2017
94122,47.6,2017
94123,56.8,2017
94124,189.2,2017
94127,64.6,2017
94131,58.5,2017
94132,65.3,2017
94133,46.9,2017
94134,128.6,2017
94303,79,2017
94306,34.7,2017
94401,78.4,2017
94402,37.5,2017
94403,32.6,2017
94404,28,2017
94501,85.5,2017
94502,48.6,2017
94503,65.4,2017
94505,35.9,2017
94506,24.9,2017
94509,171.3,2017
94510,75.2,2017
94513,73.6,2017
94518,52,2017
94519,46.8,2017
94520,77,2017
94521,40.8,2017
94523,35,2017
94526,27,2017
94530,74.8,2017
94531,151.3,2017
94533,160.3,2017
94534,82.2,2017
94536,54.8,2017
94538,45.4,2017
94539,20.7,2017
94541,115.3,2017
94542,71.6,2017
94544,104.6,2017
94545,114.9,2017
94546,70.8,2017
94547,66.8,2017
94549,23.8,2017
94550,42.2,2017
94551,34.2,2017
94552,48.4,2017
94553,54.7,2017
94555,33.9,2017
94558,52.5,2017
94559,41.2,2017
94560,61.7,2017
94561,93.8,2017
94564,72.8,2017
94565,129.9,2017
94566,34.5,2017
94568,44.2,2017
94571,91.5,2017
94572,100.7,2017
94577,87.4,2017
94578,115.4,2017
94579,81.1,2017
94580,71.9,2017
94582,28,2017
94583,33.2,2017
94585,115.1,2017
94587,70,2017
94588,32.8,2017
94589,181.4,2017
94590,185.7,2017
94591,97.5,2017
94597,49.3,2017
94598,28.8,2017
94601,140.3,2017
94602,60.3,2017
94603,226.1,2017
94605,217.9,2017
94606,106,2017
94607,157.7,2017
94608,177.3,2017
94609,174.7,2017
94610,62.8,2017
94611,53.8,2017
94612,146.6,2017
94619,99.6,2017
94621,218.1,2017
94702,161.5,2017
94703,114.4,2017
94704,182.4,2017
94706,33.3,2017
94710,122.4,2017
94801,169.3,2017
94803,98,2017
94804,169.5,2017
94805,134,2017
94806,117.1,2017
94901,54.8,2017
94903,24.2,2017
94928,54.5,2017
94945,37.8,2017
94947,36.8,2017
94949,34.3,2017
94952,70.9,2017
94954,46,2017
95008,28.7,2017
95012,60.1,2017
95014,16.6,2017
95019,64.4,2017
95020,53,2017
95023,88.1,2017
95032,27.1,2017
95035,35.4,2017
95037,29.2,2017
95046,100.9,2017
95050,33.7,2017
95051,25.5,2017
95054,36.1,2017
95060,27.2,2017
95062,48.3,2017
95066,48.6,2017
95076,65.8,2017
95110,53.7,2017
95111,67.8,2017
95112,55.8,2017
95116,78,2017
95117,40.6,2017
95118,46.7,2017
95119,55,2017
95120,14,2017
95121,38.2,2017
95122,75.4,2017
95123,39.4,2017
95124,27.4,2017
95125,26.4,2017
95126,51.7,2017
95127,68.4,2017
95128,28.7,2017
95129,15.4,2017
95131,21.8,2017
95132,26.1,2017
95133,48.7,2017
95136,54.5,2017
95138,34.4,2017
95148,33.2,2017
95202,227.7,2017
95203,134.7,2017
95204,88.8,2017
95205,105.7,2017
95206,113.6,2017
95207,105.6,2017
95209,70.9,2017
95210,83.4,2017
95212,55.4,2017
95215,74.7,2017
95219,46.1,2017
95231,109.7,2017
95240,80.7,2017
95242,64.1,2017
95252,60.7,2017
95301,86.5,2017
95304,38.6,2017
95307,60.8,2017
95315,80.8,2017
95316,78.8,2017
95320,55.4,2017
95322,135,2017
95326,54.2,2017
95330,103.4,2017
95334,102.4,2017
95336,101.2,2017
95337,90.5,2017
95340,116.4,2017
95341,113.3,2017
95348,109.7,2017
95350,109.4,2017
95351,90.4,2017
95354,125.1,2017
95355,70.1,2017
95356,49.4,2017
95357,49.9,2017
95358,94.2,2017
95360,68.6,2017
95361,76,2017
95363,93.3,2017
95365,169.1,2017
95366,50.6,2017
95367,74.2,2017
95368,74.8,2017
95370,82,2017
95376,67.3,2017
95377,41.1,2017
95380,79.6,2017
95382,33.1,2017
95386,73.7,2017
95388,116.5,2017
95391,55.6,2017
95401,53.1,2017
95403,68.8,2017
95404,52.1,2017
95405,50.5,2017
95407,74.1,2017
95409,59.2,2017
95422,80.9,2017
95437,72.5,2017
95448,66,2017
95449,533.5,2017
95453,130.6,2017
95457,190.5,2017
95476,44.9,2017
95482,106.7,2017
95490,142.6,2017
95492,27.8,2017
95501,56.5,2017
95503,58.4,2017
95519,42.7,2017
95521,58.9,2017
